CDK_braziliensis	ZINC01042004	-10.6	Cn1c(=O)c2cc3ccccc3nc2c2c(=O)n(-c3ccccc3)c(=O)n(-c3ccccc3)c21
CDK_braziliensis	ZINC01042016	-10.8	Cn1c(=O)c2c3nc4ccc(F)cc4cc3c(=O)n(-c3ccccc3)c2n(C)c1=O
CDK_braziliensis	ZINC02159369	-10.8	Cc1ccc(-c2cc(-c3ccccc3)c3c(n2)-c2ccccc2CCC3)cc1
CDK_braziliensis	ZINC02160895	-10.7	O=C(Nc1cc(C(F)(F)F)ccc1N1CCc2ccccc2C1)c1sc2ccccc2c1Cl
CDK_braziliensis	ZINC03120013	-10.6	Cc1cc(-c2nn(C)c(=O)c3ccccc23)cc(C)c1OCC(=O)NNC(=O)Nc1ccccc1
CDK_braziliensis	ZINC03120327	-10.8	c1ccc(CSc2nnc3nc4c5ccccc5c5ccccc5c4nn23)cc1
CDK_braziliensis	ZINC03126348	-11.3	N#Cc1cc(Cc2ccc3c(ccc4ccccc43)c2C#N)cc2c1ccc1ccccc12
CDK_braziliensis	ZINC04334814	-10.9	FC(F)(F)c1cc(Cl)c2c(c1)N=C(c1ccccc1)CC(c1ccccc1)=N2
CDK_braziliensis	ZINC08626519	-10.6	C#CC1(NC(=O)c2ccccc2C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCCC1
CDK_braziliensis	ZINC08626626	-10.6	N#C/C(=C\c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1)c1nc2ccccc2[nH]1
CDK_braziliensis	ZINC08628179	-11.0	c1ccc(-c2c3c(nc4c2sc2sc5c(-c6ccccc6)c6c(nc5c24)CCC6)CCC3)cc1
CDK_braziliensis	ZINC12339155	-10.6	N#C/C(=C/c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1)c1nc2ccccc2[nH]1
CDK_braziliensis	ZINC12367578	-11.2	O=C1c2ccccc2C(=O)c2c(Sc3cccc4c3C(=O)c3ccccc3C4=O)cccc21
CDK_braziliensis	ZINC12369546	-10.7	O=C1OC(c2ccccc2)=N/C1=C\c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_braziliensis	ZINC12379469	-10.9	CC(=O)N1C(=O)C2(OCC3(CO2)COC2(OC3)C(=O)N(C(C)=O)c3ccccc32)c2ccccc21
CDK_braziliensis	ZINC12564789	-10.6	O=c1/c(=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)sc2nc3ccccc3n12
CDK_braziliensis	ZINC19835187	-10.8	O=C(c1csc(-c2ccc3c(c2)CCO3)n1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
CDK_braziliensis	ZINC33295156	-11.7	CN1C/C(=C/c2cccc3ccccc23)C(=O)/C(=C\c2cccc3ccccc23)C1
CDK_braziliensis	ZINC33381523	-10.8	O=C1Nc2ccccc2/C1=C/c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)o1
CDK_braziliensis	ZINC59593469	-10.8	C(=C1\c2ccccc2-c2c1ccc1ccccc21)\c1cc2c3c(cccc3c1)-c1ccccc1-2
CDK_donovani	ZINC01035502	-10.5	O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)CCc2ccccc21
CDK_donovani	ZINC01037109	-10.8	CC1=C(C#N)[C@H](c2ccc(-c3ccccc3C(F)(F)F)o2)C2=C(CC(C)(C)CC2=O)N1
CDK_donovani	ZINC01042016	-10.6	Cn1c(=O)c2c3nc4ccc(F)cc4cc3c(=O)n(-c3ccccc3)c2n(C)c1=O
